dup_id,source,connector_code,station_id,station_ref,station_name,timeseries_id,timeseries_ref,timeseries_label,pollutant,last_value,last_value_at,distance_m,lat_lon,aurn_uk_air_id,aurn_networks
DUP000048,json,uk_air_sos,1939,1093,Preston,542,415,Preston-Nitrogen dioxide (air),no2,34.042,2026-02-19 18:00:00+00,0.000,53.765590 -2.680353,,
DUP000049,aurn,aurn_register,,UKA00409,Southend-on-Sea,,,,no2,,,0,51.544166 0.678331,UKA00409,Automatic Urban and Rural Monitoring Network (AURN)
DUP000049,json,openaq,16504,2530,EEA Southend-on-Sea - UKA00409,1832,5005,Southend-on-Sea - UKA00409,no2,18,2026-02-19 19:00:00+00,6.938,51.544206 0.678408,,
DUP000049,json,uk_air_sos,2161,1118,Southend-on-Sea,547,447,Southend-on-Sea-Nitrogen dioxide (air),no2,18.36,2026-02-19 18:00:00+00,0.000,51.544166 0.678331,,
DUP000050,aurn,aurn_register,,UKA00420,Grangemouth,,,,no2,,,0,56.010319 -3.704399,UKA00420,Automatic Urban and Rural Monitoring Network (AURN); Non-Automatic Hydrocarbon Network
DUP000050,json,openaq,16443,2356,DEFRA Grangemouth,1637,5079276,Grangemouth,no2,7,2026-02-19 19:00:00+00,0.000,56.010319 -3.704399,,
DUP000050,json,uk_air_sos,7700,7532,Grangemouth,633,2083,Grangemouth-Nitrogen dioxide (air),no2,6.694,2026-02-19 19:00:00+00,0.000,56.010319 -3.704399,,
DUP000050,json,uk_air_sos,910,905,Grangemouth,684,223,Grangemouth-Nitrogen dioxide (air),no2,,,0.000,56.010319 -3.704399,,
DUP000051,aurn,aurn_register,,UKA00421,Portsmouth,,,,no2,,,0,50.828810 -1.068583,UKA00421,Automatic Urban and Rural Monitoring Network (AURN); PAH Digitel (solid phase)
DUP000051,json,openaq,16502,2526,EEA Portsmouth - UKA00421,1822,5057,Portsmouth - UKA00421,no2,22,2026-02-19 19:00:00+00,0.000,50.828810 -1.068583,,
DUP000051,json,uk_air_sos,1898,1087,Portsmouth,541,411,Portsmouth-Nitrogen dioxide (air),no2,21.994,2026-02-19 19:00:00+00,0.000,50.828810 -1.068583,,
DUP000052,aurn,aurn_register,,UKA00428,Dumfries,,,,no2,,,0,55.070033 -3.614233,UKA00428,Automatic Urban and Rural Monitoring Network (AURN)
DUP000052,json,openaq,16462,2416,DEFRA Dumfries,1686,4530,Dumfries,no2,23,2026-02-19 19:00:00+00,0.000,55.070033 -3.614233,,
DUP000052,json,uk_air_sos,767,862,Dumfries,675,172,Dumfries-Nitrogen dioxide (air),no2,22.567,2026-02-19 19:00:00+00,0.000,55.070033 -3.614233,,
DUP000053,aurn,aurn_register,,UKA00429,Bournemouth,,,,no2,,,0,50.739570 -1.826744,UKA00429,Automatic Urban and Rural Monitoring Network (AURN)
DUP000053,json,openaq,16428,2310,DEFRA Bournemouth,1596,4192,Bournemouth,no2,17,2026-02-19 19:00:00+00,0.000,50.739570 -1.826744,,
DUP000053,json,uk_air_sos,410,789,Bournemouth,661,91,Bournemouth-Nitrogen dioxide (air),no2,17.212,2026-02-19 19:00:00+00,0.000,50.739570 -1.826744,,
DUP000054,aurn,aurn_register,,UKA00434,Inverness,,,,no2,,,0,57.481308 -4.241451,UKA00434,Automatic Urban and Rural Monitoring Network (AURN)
DUP000054,json,openaq,16410,968,DEFRA Inverness,1555,5079238,Inverness,no2,22,2026-02-19 19:00:00+00,0.000,57.481308 -4.241451,,
DUP000054,json,uk_air_sos,1180,952,Inverness,694,271,Inverness-Nitrogen dioxide (air),no2,21.802,2026-02-19 19:00:00+00,0.000,57.481308 -4.241451,,
DUP000055,aurn,aurn_register,,UKA00435,London Westminster,,,,no2,,,0,51.494670 -0.131931,UKA00435,Automatic Urban and Rural Monitoring Network (AURN); Heavy Metals
DUP000055,json,openaq,16387,159,DEFRA London Westminster,1468,258,London Westminster,no2,28,2026-02-19 19:00:00+00,0.000,51.494670 -0.131931,,
DUP000055,json,uk_air_sos,1591,933,London Westminster,691,255,London Westminster-Nitrogen dioxide (air),no2,29.835,2026-02-19 18:00:00+00,0.000,51.494670 -0.131931,,
DUP000056,aurn,aurn_register,,UKA00440,Wrexham,,,,no2,,,0,53.042282 -3.002829,UKA00440,Automatic Urban and Rural Monitoring Network (AURN)
DUP000056,json,openaq,16474,2442,EEA Wrexham - UKA00440,1720,4678,Wrexham - UKA00440,no2,22,2026-02-19 19:00:00+00,7.691,53.042220 -3.002778,,
DUP000056,json,uk_air_sos,2403,1183,Wrexham,561,519,Wrexham-Nitrogen dioxide (air),no2,26.775,2026-02-19 18:00:00+00,0.000,53.042282 -3.002829,,
DUP000057,aurn,aurn_register,,UKA00445,St Osyth,,,,no2,,,0,51.777874 1.049010,UKA00445,Automatic Urban and Rural Monitoring Network (AURN); Black Carbon
DUP000057,json,openaq,16417,1795,EEA St Osyth - UKA00445,1567,3171,St Osyth - UKA00445,no2,11,2026-02-19 19:00:00+00,11.875,51.777980 1.049031,,
DUP000057,json,uk_air_sos,2264,2722,St Osyth,571,388,St Osyth-Nitrogen dioxide (air),no2,11.284,2026-02-19 19:00:00+00,0.000,51.777874 1.049010,,
DUP000058,aurn,aurn_register,,UKA00450,Hull Freetown,,,,no2,,,0,53.748780 -0.341222,UKA00450,Automatic Urban and Rural Monitoring Network (AURN)
DUP000058,json,openaq,16494,2509,EEA Hull Freetown - UKA00450,1789,5076,Hull Freetown - UKA00450,no2,45,2026-02-19 19:00:00+00,0.000,53.748780 -0.341222,,
DUP000058,json,uk_air_sos,1161,945,Hull Freetown,693,263,Hull Freetown-Nitrogen dioxide (air),no2,35.381,2026-02-19 18:00:00+00,0.000,53.748780 -0.341222,,
DUP000059,aurn,aurn_register,,UKA00454,Edinburgh St Leonards,,,,no2,,,0,55.945589 -3.182186,UKA00454,Automatic Urban and Rural Monitoring Network (AURN); PAH Digitel (solid phase)
DUP000059,json,uk_air_sos,811,880,Edinburgh St Leonards,679,193,Edinburgh St Leonards-Nitrogen dioxide (air),no2,13.196,2026-02-19 19:00:00+00,0.000,55.945589 -3.182186,,
DUP000060,aurn,aurn_register,,UKA00462,Reading New Town,,,,no2,,,0,51.453090 -0.944067,UKA00462,Automatic Urban and Rural Monitoring Network (AURN)
DUP000060,json,openaq,16484,2479,DEFRA Reading New Town,1749,5264,Reading New Town,no2,23,2026-02-19 19:00:00+00,0.000,51.453090 -0.944067,,
DUP000060,json,openaq,16753,225778,LAQN Reading - New Town,2609,1304733,Reading - New Town,no2,,,29.693,51.452985 -0.944461,,
DUP000060,json,uk_air_sos,1951,1104,Reading New Town,544,427,Reading New Town-Nitrogen dioxide (air),no2,20.464,2026-02-19 18:00:00+00,0.000,51.453090 -0.944067,,
DUP000061,aurn,aurn_register,,UKA00472,London Harlington,,,,no2,,,0,51.488790 -0.441614,UKA00472,Automatic Urban and Rural Monitoring Network (AURN)
DUP000061,json,openaq,16373,141,EEA London Harlington - UKA00472,1416,237,London Harlington - UKA00472,no2,15.67925,2026-02-18 22:00:00+00,0.000,51.488790 -0.441614,,
DUP000061,json,uk_air_sos,1476,939,London Harlington,692,259,London Harlington-Nitrogen dioxide (air),no2,19.941,2026-02-19 19:00:00+00,0.000,51.488790 -0.441614,,
DUP000062,aurn,aurn_register,,UKA00482,Wigan Centre,,,,no2,,,0,53.549140 -2.638139,UKA00482,Automatic Urban and Rural Monitoring Network (AURN)
DUP000062,json,openaq,16422,2293,EEA Wigan Centre - UKA00482,1583,4144,Wigan Centre - UKA00482,no2,30,2026-02-19 19:00:00+00,0.000,53.549140 -2.638139,,
DUP000062,json,uk_air_sos,2380,1177,Wigan Centre,560,515,Wigan Centre-Nitrogen dioxide (air),no2,,,0.000,53.549140 -2.638139,,
DUP000062,json,uk_air_sos,7717,7655,Wigan Centre,653,2371,Wigan Centre-Nitrogen dioxide (air),no2,30.409,2026-02-19 18:00:00+00,0.000,53.549140 -2.638139,,
DUP000063,aurn,aurn_register,,UKA00483,Brighton Preston Park,,,,no2,,,0,50.840836 -0.147572,UKA00483,Automatic Urban and Rural Monitoring Network (AURN)
DUP000063,json,openaq,16444,2360,EEA Brighton Preston Park - UKA00483,1641,4339,Brighton Preston Park - UKA00483,no2,15,2026-02-19 19:00:00+00,0.000,50.840836 -0.147572,,
DUP000063,json,openaq,16691,225706,LAQN Brighton and Hove - Preston Park,2465,1304548,Brighton and Hove - Preston Park,no2,,,12.233,50.840726 -0.147575,,
DUP000063,json,uk_air_sos,421,800,Brighton Preston Park,663,103,Brighton Preston Park-Nitrogen dioxide (air),no2,15.109,2026-02-19 18:00:00+00,0.000,50.840836 -0.147572,,
DUP000064,aurn,aurn_register,,UKA00484,Sunderland Silksworth,,,,no2,,,0,54.883610 -1.406878,UKA00484,Automatic Urban and Rural Monitoring Network (AURN)
DUP000064,json,openaq,16519,2578,EEA Sunderland Silksworth - UKA00484,1886,5079319,Sunderland Silksworth - UKA00484,no2,24,2026-02-19 19:00:00+00,0.000,54.883610 -1.406878,,
DUP000064,json,uk_air_sos,2273,1149,Sunderland Silksworth,553,479,Sunderland Silksworth-Nitrogen dioxide (air),no2,,,0.000,54.883610 -1.406878,,
DUP000064,json,uk_air_sos,7716,7652,Sunderland Silksworth,652,2335,Sunderland Silksworth-Nitrogen dioxide (air),no2,21.611,2026-02-19 18:00:00+00,0.000,54.883610 -1.406878,,
DUP000065,aurn,aurn_register,,UKA00488,Blackpool Marton,,,,no2,,,0,53.804890 -3.007175,UKA00488,Automatic Urban and Rural Monitoring Network (AURN)
DUP000065,json,openaq,16437,2336,DEFRA Blackpool Marton,1617,4269,Blackpool Marton,no2,29,2026-02-19 19:00:00+00,0.000,53.804890 -3.007175,,
DUP000065,json,uk_air_sos,373,783,Blackpool Marton,660,85,Blackpool Marton-Nitrogen dioxide (air),no2,28.879,2026-02-19 19:00:00+00,0.000,53.804890 -3.007175,,
DUP000066,aurn,aurn_register,,UKA00489,Leominster,,,,no2,,,0,52.221593 -2.736840,UKA00489,Automatic Urban and Rural Monitoring Network (AURN)
DUP000066,json,openaq,16468,2427,EEA Leominster - UKA00489,1703,4628,Leominster - UKA00489,no2,13,2026-02-19 19:00:00+00,20.231,52.221740 -2.736665,,
DUP000066,json,uk_air_sos,1324,992,Leominster,701,308,Leominster-Nitrogen dioxide (air),no2,13.196,2026-02-19 19:00:00+00,0.000,52.221593 -2.736840,,
DUP000067,aurn,aurn_register,,UKA00494,Bristol St Paul's,,,,no2,,,0,51.462839 -2.584482,UKA00494,Automatic Urban and Rural Monitoring Network (AURN); PAH Digitel (solid phase)
DUP000067,json,openaq,16397,731,DEFRA Bristol St Paul's,1501,5079231,Bristol St Paul's,no2,27,2026-02-19 19:00:00+00,0.000,51.462839 -2.584482,,
DUP000067,json,uk_air_sos,434,794,Bristol St Paul's,662,99,Bristol St Paul's-Nitrogen dioxide (air),no2,27.349,2026-02-19 19:00:00+00,0.000,51.462839 -2.584482,,
DUP000068,aurn,aurn_register,,UKA00495,Fort William,,,,no2,,,0,56.822660 -5.101102,UKA00495,Automatic Urban and Rural Monitoring Network (AURN)
DUP000068,json,openaq,16473,2438,DEFRA Fort William,1718,4652,Fort William,no2,25,2026-02-19 19:00:00+00,0.000,56.822660 -5.101102,,
DUP000068,json,uk_air_sos,839,889,Fort William,681,204,Fort William-Nitrogen dioxide (air),no2,24.671,2026-02-19 19:00:00+00,0.000,56.822660 -5.101102,,
DUP000069,aurn,aurn_register,,UKA00497,Swansea Roadside,,,,no2,,,0,51.632696 -3.947374,UKA00497,Automatic Urban and Rural Monitoring Network (AURN)
DUP000069,json,openaq,16518,2577,EEA Swansea Roadside - UKA00497,1883,5289,Swansea Roadside - UKA00497,no2,30,2026-02-19 19:00:00+00,0.000,51.632696 -3.947374,,
DUP000069,json,uk_air_sos,2308,1154,Swansea Roadside,554,485,Swansea Roadside-Nitrogen dioxide (air),no2,30.409,2026-02-19 19:00:00+00,0.000,51.632696 -3.947374,,
DUP000070,aurn,aurn_register,,UKA00501,Port Talbot Margam,,,,no2,,,0,51.583950 -3.770822,UKA00501,Automatic Urban and Rural Monitoring Network (AURN); Heavy Metals; Non-Automatic Hydrocarbon Network; PAH Digitel (solid phase)
DUP000070,json,uk_air_sos,1928,1096,Port Talbot Margam,543,421,Port Talbot Margam-Nitrogen dioxide (air),no2,25.245,2026-02-19 18:00:00+00,0.000,51.583950 -3.770822,,
DUP000071,aurn,aurn_register,,UKA00503,Ballymena Ballykeel,,,,no2,,,0,54.861595 -6.250873,UKA00503,Automatic Urban and Rural Monitoring Network (AURN); Black Carbon; PAH Digitel (solid phase)
DUP000071,json,openaq,16396,726,EEA Ballymena Ballykeel - UKA00503,1499,5304,Ballymena Ballykeel - UKA00503,no2,25,2026-02-19 19:00:00+00,0.000,54.861595 -6.250873,,
DUP000071,json,uk_air_sos,221,4075,Ballymena Ballykeel,,,Ballymena Ballykeel-Nitrogen dioxide (air),no2,,,0.000,54.861595 -6.250873,,
DUP000071,json,uk_air_sos,7673,6433,Ballymena Ballykeel,603,3599,Ballymena Ballykeel-Nitrogen dioxide (air),no2,25.054,2026-02-19 19:00:00+00,0.000,54.861595 -6.250873,,
DUP000072,aurn,aurn_register,,UKA00511,Horley,,,,no2,,,0,51.165865 -0.167734,UKA00511,Automatic Urban and Rural Monitoring Network (AURN); Particle Concentrations and Numbers Network
DUP000072,json,openaq,16508,2541,DEFRA Horley,1847,5054,Horley,no2,15,2026-02-19 19:00:00+00,0.000,51.165865 -0.167734,,
DUP000072,json,uk_air_sos,1126,930,Horley,690,253,Horley-Nitrogen dioxide (air),no2,14.918,2026-02-19 19:00:00+00,0.000,51.165865 -0.167734,,
DUP000073,aurn,aurn_register,,UKA00515,Chepstow A48,,,,no2,,,0,51.638094 -2.678731,UKA00515,Automatic Urban and Rural Monitoring Network (AURN)
DUP000073,json,openaq,16513,2553,DEFRA Chepstow A48,1865,5160,Chepstow A48,no2,42,2026-02-19 19:00:00+00,0.000,51.638094 -2.678731,,
DUP000073,json,uk_air_sos,7708,7624,Chepstow A48,643,2006,Chepstow A48-Nitrogen dioxide (air),no2,41.884,2026-02-19 19:00:00+00,0.000,51.638094 -2.678731,,
DUP000073,json,uk_air_sos,568,828,Chepstow A48,671,139,Chepstow A48-Nitrogen dioxide (air),no2,,,0.000,51.638094 -2.678731,,
DUP000074,aurn,aurn_register,,UKA00518,Oxford St Ebbes,,,,no2,,,0,51.744806 -1.260278,UKA00518,Automatic Urban and Rural Monitoring Network (AURN); Non-Automatic Hydrocarbon Network
DUP000074,json,openaq,16482,2469,DEFRA Oxford St Ebbes,1742,4746,Oxford St Ebbes,no2,18,2026-02-19 19:00:00+00,0.000,51.744806 -1.260278,,
DUP000074,json,uk_air_sos,1865,1075,Oxford St Ebbes,538,394,Oxford St Ebbes-Nitrogen dioxide (air),no2,,,0.000,51.744806 -1.260278,,
DUP000074,json,uk_air_sos,7713,7643,Oxford St Ebbes,649,2251,Oxford St Ebbes-Nitrogen dioxide (air),no2,18.169,2026-02-19 19:00:00+00,0.000,51.744806 -1.260278,,
DUP000075,aurn,aurn_register,,UKA00523,York Bootham,,,,no2,,,0,53.967513 -1.086514,UKA00523,Automatic Urban and Rural Monitoring Network (AURN); Non-Automatic Hydrocarbon Network
DUP000075,json,openaq,16398,742,DEFRA York Bootham,1505,7823,York Bootham,no2,10,2026-02-19 19:00:00+00,0.000,53.967513 -1.086514,,
DUP000075,json,uk_air_sos,2433,785704,York Bootham,,,York Bootham-Nitrogen dioxide (air),no2,,,0.000,53.967513 -1.086514,,
DUP000075,json,uk_air_sos,7718,7658,York Bootham,654,4171,York Bootham-Nitrogen dioxide (air),no2,15.682,2026-02-19 18:00:00+00,0.000,53.967513 -1.086514,,
DUP000076,aurn,aurn_register,,UKA00524,York Fishergate,,,,no2,,,0,53.951889 -1.075861,UKA00524,Automatic Urban and Rural Monitoring Network (AURN); Non-Automatic Hydrocarbon Network
DUP000076,json,openaq,16509,2544,DEFRA York Fishergate,1850,5087,York Fishergate,no2,44,2026-02-19 19:00:00+00,0.000,53.951889 -1.075861,,
DUP000076,json,uk_air_sos,2444,1189,York Fishergate,562,525,York Fishergate-Nitrogen dioxide (air),no2,,,0.000,53.951889 -1.075861,,
DUP000076,json,uk_air_sos,7719,7661,York Fishergate,656,2381,York Fishergate-Nitrogen dioxide (air),no2,42.84,2026-02-19 18:00:00+00,0.000,53.951889 -1.075861,,
DUP000077,aurn,aurn_register,,UKA00525,Stanford-le-Hope Roadside,,,,no2,,,0,51.518167 0.439548,UKA00525,Automatic Urban and Rural Monitoring Network (AURN); UK Urban NO2 Network
DUP000077,json,openaq,16489,2489,DEFRA Stanford-le-Hope Roadside,1769,4802,Stanford-le-Hope Roadside,no2,25,2026-02-19 14:00:00+00,0.000,51.518167 0.439548,,
DUP000077,json,uk_air_sos,2198,925,Stanford-le-Hope Roadside,689,250,Stanford-le-Hope Roadside-Nitrogen dioxide (air),no2,-99,2026-02-19 19:00:00+00,0.000,51.518167 0.439548,,
DUP000078,aurn,aurn_register,,UKA00527,Leeds Headingley Kerbside,,,,no2,,,0,53.819972 -1.576361,UKA00527,Automatic Urban and Rural Monitoring Network (AURN); UK Urban NO2 Network
DUP000078,json,openaq,16414,1396,DEFRA Leeds Headingley Kerbside,1561,2500,Leeds Headingley Kerbside,no2,37,2026-02-19 18:00:00+00,0.000,53.819972 -1.576361,,
DUP000078,json,uk_air_sos,1276,974,Leeds Headingley Kerbside,698,298,Leeds Headingley Kerbside-Nitrogen dioxide (air),no2,34.616,2026-02-19 19:00:00+00,0.000,53.819972 -1.576361,,
DUP000079,aurn,aurn_register,,UKA00528,Newcastle Cradlewell Roadside,,,,no2,,,0,54.986405 -1.595362,UKA00528,Automatic Urban and Rural Monitoring Network (AURN); UK Urban NO2 Network
DUP000079,json,openaq,16439,2338,EEA Newcastle Cradlewell Roadside - UKA00528,1626,4274,Newcastle Cradlewell Roadside - UKA00528,no2,60,2026-02-19 19:00:00+00,0.000,54.986405 -1.595362,,
DUP000079,json,uk_air_sos,1768,1038,Newcastle Cradlewell Roadside,529,363,Newcastle Cradlewell Roadside-Nitrogen dioxide (air),no2,60.435,2026-02-19 19:00:00+00,0.000,54.986405 -1.595362,,
DUP000080,aurn,aurn_register,,UKA00529,Chesterfield Roadside,,,,no2,,,0,53.231751 -1.456928,UKA00529,Automatic Urban and Rural Monitoring Network (AURN); Non-Automatic Hydrocarbon Network; UK Urban NO2 Network
DUP000080,json,openaq,16406,865,DEFRA Chesterfield Roadside,1535,1557,Chesterfield Roadside,no2,22,2026-02-19 19:00:00+00,3.396,53.231722 -1.456944,,
DUP000080,json,uk_air_sos,592,836,Chesterfield Roadside,645,2010,Chesterfield Roadside-Nitrogen dioxide (air),no2,21.611,2026-02-19 19:00:00+00,0.000,53.231751 -1.456928,,
DUP000081,aurn,aurn_register,,UKA00535,Stockton-on-Tees Eaglescliffe,,,,no2,,,0,54.516667 -1.358547,UKA00535,Automatic Urban and Rural Monitoring Network (AURN); Non-Automatic Hydrocarbon Network
DUP000081,json,openaq,16392,414,EEA Stockton-on-Tees Eaglescliffe - UKA00535,1486,5320,Stockton-on-Tees Eaglescliffe - UKA00535,no2,32,2026-02-19 19:00:00+00,0.000,54.516667 -1.358547,,
DUP000081,json,uk_air_sos,2215,864,Stockton-on-Tees Eaglescliffe,676,176,Stockton-on-Tees Eaglescliffe-Nitrogen dioxide (air),no2,31.747,2026-02-19 19:00:00+00,0.000,54.516667 -1.358547,,
DUP000082,aurn,aurn_register,,UKA00537,Charlton Mackrell,,,,no2,,,0,51.056250 -2.683450,UKA00537,Automatic Urban and Rural Monitoring Network (AURN)
DUP000082,json,openaq,16453,2389,EEA Charlton Mackrell - UKA00537,1663,4444,Charlton Mackrell - UKA00537,no2,9,2026-02-19 19:00:00+00,0.000,51.056250 -2.683450,,
DUP000082,json,uk_air_sos,553,2715,Charlton Mackrell,570,334,Charlton Mackrell-Nitrogen dioxide (air),no2,9.371,2026-02-19 19:00:00+00,0.000,51.056250 -2.683450,,
DUP000083,aurn,aurn_register,,UKA00538,Warrington,,,,no2,,,0,53.389225 -2.615593,UKA00538,Automatic Urban and Rural Monitoring Network (AURN)
DUP000083,json,openaq,16483,2475,DEFRA Warrington,1746,4756,Warrington,no2,22,2026-02-19 19:00:00+00,16.741,53.389280 -2.615358,,
DUP000083,json,uk_air_sos,2354,1173,Warrington,559,507,Warrington-Nitrogen dioxide (air),no2,20.846,2026-02-19 18:00:00+00,0.000,53.389225 -2.615593,,
DUP000084,aurn,aurn_register,,UKA00541,Armagh Roadside,,,,no2,,,0,54.353728 -6.654558,UKA00541,Automatic Urban and Rural Monitoring Network (AURN); PAH Digitel (solid phase)
DUP000084,json,openaq,16452,2386,DEFRA Armagh Roadside,1661,5079288,Armagh Roadside,no2,62,2026-02-19 19:00:00+00,0.000,54.353728 -6.654558,,
DUP000084,json,uk_air_sos,24,748,Armagh Roadside,631,41,Armagh Roadside-Nitrogen dioxide (air),no2,,,0.000,54.353728 -6.654558,,
DUP000084,json,uk_air_sos,7704,7612,Armagh Roadside,639,1917,Armagh Roadside-Nitrogen dioxide (air),no2,62.156,2026-02-19 19:00:00+00,0.000,54.353728 -6.654558,,
DUP000085,aurn,aurn_register,,UKA00544,Grangemouth Moray,,,,no2,,,0,56.013142 -3.710833,UKA00544,Automatic Urban and Rural Monitoring Network (AURN)
DUP000085,json,openaq,16442,2355,DEFRA Grangemouth Moray,1636,4326,Grangemouth Moray,no2,15,2026-02-19 18:00:00+00,0.000,56.013142 -3.710833,,
DUP000085,json,uk_air_sos,907,903,Grangemouth Moray,683,220,Grangemouth Moray-Nitrogen dioxide (air),no2,-99,2026-02-19 19:00:00+00,0.000,56.013142 -3.710833,,
DUP000086,aurn,aurn_register,,UKA00546,Eastbourne,,,,no2,,,0,50.805778 0.271611,UKA00546,Automatic Urban and Rural Monitoring Network (AURN)
DUP000086,json,openaq,16500,2520,EEA Eastbourne - UKA00546,1812,5079300,Eastbourne - UKA00546,no2,13,2026-02-19 19:00:00+00,0.000,50.805778 0.271611,,
DUP000086,json,uk_air_sos,776,870,Eastbourne,677,184,Eastbourne-Nitrogen dioxide (air),no2,13.005,2026-02-19 19:00:00+00,0.000,50.805778 0.271611,,
DUP000087,aurn,aurn_register,,UKA00548,Storrington Roadside,,,,no2,,,0,50.916932 -0.449548,UKA00548,Automatic Urban and Rural Monitoring Network (AURN)
DUP000087,json,openaq,16401,794,DEFRA Storrington Roadside,1516,1373,Storrington Roadside,no2,32,2026-02-19 19:00:00+00,0.000,50.916932 -0.449548,,
DUP000087,json,uk_air_sos,2257,1147,Storrington Roadside,552,476,Storrington Roadside-Nitrogen dioxide (air),no2,33.086,2026-02-19 18:00:00+00,0.000,50.916932 -0.449548,,
DUP000088,aurn,aurn_register,,UKA00549,Norwich Lakenfields,,,,no2,,,0,52.614823 1.302686,UKA00549,Automatic Urban and Rural Monitoring Network (AURN); Non-Automatic Hydrocarbon Network
DUP000088,json,uk_air_sos,1819,1047,Norwich Lakenfields,531,371,Norwich Lakenfields-Nitrogen dioxide (air),no2,26.775,2026-02-19 19:00:00+00,0.000,52.614823 1.302686,,
DUP000089,aurn,aurn_register,,UKA00551,Peebles,,,,no2,,,0,55.657472 -3.196527,UKA00551,Automatic Urban and Rural Monitoring Network (AURN)
DUP000089,json,openaq,16426,2308,DEFRA Peebles,1591,4268,Peebles,no2,9,2026-02-19 19:00:00+00,0.000,55.657472 -3.196527,,
DUP000089,json,uk_air_sos,1875,1079,Peebles,539,397,Peebles-Nitrogen dioxide (air),no2,12.814,2026-02-19 18:00:00+00,0.000,55.657472 -3.196527,,
DUP000090,aurn,aurn_register,,UKA00553,Chatham Roadside,,,,no2,,,0,51.374264 0.547970,UKA00553,Automatic Urban and Rural Monitoring Network (AURN); Non-Automatic Hydrocarbon Network; UK Urban NO2 Network
