Hourly data from Defra on 12/08/2025 23:59:18
Site Name,Bristol St Paul's
Site Type,Urban Background
Region,South West
Latitude,51.462839
Longitude,-2.584482
Notes:,[1] All Data GMT hour ending;  [2] Some shorthand is used V = Verified P = Provisionally Verified N = Not Verified S = Suspect [3] Unit of measurement (for pollutants) = ugm-3
Date,Time,Nitrogen dioxide,Status,Ozone,Status,PM10 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status
2025-01-16,06:00:00,27.74022,V,1.74624,V,12.561,V,7,V
2025-01-16,07:00:00,28.21958,V,1.39699,V,15.459,V,7,V
2025-01-16,08:00:00,28.43164,V,2.94366,V,13.527,V,9,V
2025-01-16,09:00:00,28.36627,V,5.58796,V,23.189,V,18,V
2025-01-16,10:00:00,27.371,V,10.77678,V,18.358,V,13,V
2025-01-16,11:00:00,37.06965,V,7.28431,V,22.223,V,14,V
2025-01-16,12:00:00,35.44172,V,10.52732,V,27.054,V,18,V
2025-01-16,13:00:00,40.77232,V,10.52732,V,30.918,V,23,V
2025-01-16,14:00:00,50.91044,V,4.83957,V,31.885,V,26,V
2025-01-16,15:00:00,52.96356,V,4.54022,V,33.817,V,22,V
2025-01-16,16:00:00,56.90018,V,1.89592,V,29.952,V,24,V
2025-01-16,17:00:00,61.82768,V,3.69205,V,26.087,V,20,V
2025-01-16,18:00:00,54.66533,V,14.76818,V,15.459,V,14,V
2025-01-16,19:00:00,54.31747,V,16.41463,V,10.628,V,16,V
2025-01-16,20:00:00,47.04842,V,19.55786,V,17.392,V,11,V
2025-01-16,21:00:00,46.38582,V,20.95485,V,15.459,V,13,V
2025-01-16,22:00:00,27.91186,V,42.45852,V,12.561,V,8,V
2025-01-16,23:00:00,28.13988,V,44.15486,V,12.561,V,6,V
2025-01-17,00:00:00,24.073,V,no data,V,17.392,V,13,V
2025-01-17,01:00:00,17.41305,V,48.82813,V,17.392,V,14,V
2025-01-17,02:00:00,16.12043,V,48.5953,V,14.493,V,13,V
2025-01-17,03:00:00,14.56239,V,48.34583,V,17.392,V,10,V
2025-01-17,04:00:00,23.25886,V,41.11142,V,14.493,V,9,V
2025-01-17,05:00:00,22.67678,V,39.21551,V,12.561,V,9,V
2025-01-17,06:00:00,31.40858,V,31.18281,V,15.459,V,9,V
2025-01-17,07:00:00,22.6684,V,36.97034,V,19.324,V,10,V
2025-01-17,08:00:00,37.85087,V,20.85507,V,27.054,V,12,V
2025-01-17,09:00:00,42.70162,V,18.36044,V,23.189,V,11,V
2025-01-17,10:00:00,32.83679,V,31.08303,V,18.358,V,11,V
2025-01-17,11:00:00,19.41565,V,44.00519,V,21.256,V,12,V
2025-01-17,12:00:00,15.74597,V,47.04863,V,21.256,V,10,V
2025-01-17,13:00:00,20.44955,V,42.65809,V,20.29,V,10,V
2025-01-17,14:00:00,22.72398,V,40.5626,V,23.189,V,14,V
2025-01-17,15:00:00,26.22471,V,36.97034,V,13.527,V,10,V
2025-01-17,16:00:00,20.84174,V,41.80992,V,17.392,V,12,V
2025-01-17,17:00:00,21.52449,V,40.86196,V,17.392,V,12,V
2025-01-17,18:00:00,19.11224,V,43.55615,V,20.29,V,12,V
2025-01-17,19:00:00,15.35112,V,46.79917,V,20.29,V,12,V
2025-01-17,20:00:00,15.03781,V,47.19831,V,18.358,V,11,V
2025-01-17,21:00:00,16.05662,V,45.95099,V,16.425,V,14,V
2025-01-17,22:00:00,15.09575,V,47.64734,V,15.459,V,16,V
2025-01-17,23:00:00,12.99933,V,48.94454,V,21.256,V,11,V
2025-01-18,00:00:00,17.21028,V,45.96762,V,18.358,V,13,V
2025-01-18,01:00:00,10.57689,V,49.69293,V,22.223,V,14,V
2025-01-18,02:00:00,8.19174,V,52.48691,V,20.29,V,14,V
2025-01-18,03:00:00,9.22597,V,51.58885,V,25.121,V,14,V
2025-01-18,04:00:00,8.19959,V,54.38283,V,15.459,V,11,V
2025-01-18,05:00:00,14.13469,V,47.94669,V,18.358,V,14,V
2025-01-18,06:00:00,20.76861,V,41.61035,V,20.29,V,10,V
2025-01-18,07:00:00,14.83412,V,48.64519,V,14.493,V,15,V
2025-01-18,08:00:00,14.623,V,48.69508,V,14.493,V,12,V
2025-01-18,09:00:00,16.45136,V,47.64734,V,20.29,V,18,V
2025-01-18,10:00:00,15.73744,V,48.29594,V,18.358,V,16,V
2025-01-18,11:00:00,15.57547,V,48.29594,V,23.189,V,14,V
2025-01-18,12:00:00,17.68886,V,45.40218,V,15.459,V,14,V
2025-01-18,13:00:00,22.38102,V,41.01164,V,25.121,V,15,V
2025-01-18,14:00:00,23.35281,V,40.81207,V,23.189,V,13,V
2025-01-18,15:00:00,18.82624,V,44.75357,V,24.155,V,21,V
2025-01-18,16:00:00,19.31576,V,43.10712,V,22.223,V,15,V
2025-01-18,17:00:00,20.99121,V,38.36733,V,21.256,V,17,V
2025-01-18,18:00:00,20.12498,V,37.96819,V,23.189,V,19,V
2025-01-18,19:00:00,19.75189,V,36.82067,V,28.986,V,23,V
2025-01-18,20:00:00,18.94206,V,36.22196,V,26.087,V,26,V
2025-01-18,21:00:00,18.6127,V,35.97249,V,26.087,V,25,V
2025-01-18,22:00:00,16.23842,V,39.46497,V,26.087,V,21,V
2025-01-18,23:00:00,17.10525,V,38.86626,V,22.223,V,21,V
2025-01-19,00:00:00,14.09486,V,40.84533,V,23.189,V,18,V
2025-01-19,01:00:00,12.86779,V,39.914,V,25.121,V,19,V
2025-01-19,02:00:00,13.1753,V,35.47357,V,27.054,V,18,V
2025-01-19,03:00:00,13.39145,V,32.43013,V,23.189,V,24,V
2025-01-19,04:00:00,13.93331,V,29.2869,V,25.121,V,19,V
2025-01-19,05:00:00,15.50169,V,25.84432,V,26.087,V,21,V
2025-01-19,06:00:00,16.58688,V,22.6512,V,28.02,V,23,V
2025-01-19,07:00:00,19.24303,V,20.50582,V,13.527,V,21,V
2025-01-19,08:00:00,26.48888,V,17.01334,V,21.256,V,19,V
2025-01-19,09:00:00,24.02486,V,20.00689,V,16.425,V,14,V
2025-01-19,10:00:00,21.181,V,24.74668,V,17.392,V,12,V
2025-01-19,11:00:00,17.49757,V,28.13937,V,21.256,V,12,V
2025-01-19,12:00:00,17.11432,V,27.84002,V,21.256,V,12,V
2025-01-19,13:00:00,19.33227,V,25.54496,V,15.459,V,11,V
2025-01-19,14:00:00,20.52774,V,24.04819,V,10.628,V,10,V
2025-01-19,15:00:00,18.31313,V,25.44518,V,14.493,V,13,V
2025-01-19,16:00:00,25.40924,V,19.10883,V,11.594,V,12,V
2025-01-19,17:00:00,26.87213,V,17.36259,V,15.459,V,11,V
2025-01-19,18:00:00,22.5469,V,20.55571,V,18.358,V,14,V
2025-01-19,19:00:00,25.25433,V,16.16517,V,15.459,V,14,V
2025-01-19,20:00:00,25.20122,V,15.81592,V,15.459,V,12,V
2025-01-19,21:00:00,23.08396,V,16.91356,V,18.358,V,13,V
2025-01-19,22:00:00,23.95964,V,16.21506,V,21.256,V,12,V
2025-01-19,23:00:00,21.5757,V,18.31055,V,19.324,V,16,V
2025-01-20,00:00:00,19.67222,V,18.02782,V,20.29,V,12,V
2025-01-20,01:00:00,33.01919,V,6.05362,V,20.29,V,13,V
2025-01-20,02:00:00,23.45622,V,12.72259,V,21.256,V,13,V
2025-01-20,03:00:00,27.9692,V,7.93291,V,18.358,V,15,V
2025-01-20,04:00:00,18.45572,V,13.37119,V,21.256,V,17,V
2025-01-20,05:00:00,31.11561,V,4.34065,V,17.392,V,16,V
2025-01-20,06:00:00,27.10846,V,5.38839,V,20.29,V,15,V
2025-01-20,07:00:00,35.45194,V,0.99785,V,22.223,V,21,V
2025-01-20,08:00:00,39.10852,V,1.89592,V,30.918,V,21,V
2025-01-20,09:00:00,35.61017,V,6.58581,V,32.851,V,19,V
2025-01-20,10:00:00,33.50614,V,11.02624,V,25.121,V,19,V
2025-01-20,11:00:00,no data,V,no data,V,24.155,V,16,V
2025-01-20,12:00:00,34.00953,V,12.90553,V,18.358,V,14,V
2025-01-20,13:00:00,22.73813,V,26.34324,V,18.358,V,11,V
2025-01-20,14:00:00,20.57261,V,34.5755,V,12.561,V,11,V
2025-01-20,15:00:00,25.42018,V,36.37163,V,12.561,V,7,V
2025-01-20,16:00:00,40.00962,V,23.69894,V,9.662,V,5,V
2025-01-20,17:00:00,50.83195,V,15.11743,V,14.493,V,8,V
2025-01-20,18:00:00,39.08332,V,24.54711,V,18.358,V,11,V
2025-01-20,19:00:00,37.78734,V,26.09378,V,16.425,V,14,V
2025-01-20,20:00:00,37.89205,V,27.79012,V,19.324,V,14,V
2025-01-20,21:00:00,46.52813,V,16.46453,V,19.324,V,13,V
2025-01-20,22:00:00,22.81453,V,38.41723,V,15.459,V,14,V
2025-01-20,23:00:00,21.44134,V,38.41723,V,14.493,V,12,V
2025-01-21,00:00:00,25.40198,V,31.39901,V,16.425,V,8,V
2025-01-21,01:00:00,42.17365,V,10.90983,V,21.256,V,14,V
2025-01-21,02:00:00,28.85879,V,16.96345,V,13.527,V,14,V
2025-01-21,03:00:00,25.59262,V,17.46238,V,19.324,V,11,V
2025-01-21,04:00:00,33.36418,V,19.85722,V,16.425,V,11,V
2025-01-21,05:00:00,55.82393,V,5.43828,V,13.527,V,15,V
2025-01-21,06:00:00,53.74212,V,0.99785,V,15.459,V,12,V
2025-01-21,07:00:00,59.73273,V,1.14753,V,18.358,V,13,V
2025-01-21,08:00:00,73.71273,V,1.64645,V,28.986,V,16,V
2025-01-21,09:00:00,79.34693,V,2.29506,V,40.58,V,20,V
2025-01-21,10:00:00,56.48933,V,7.93291,V,28.986,V,13,V
2025-01-21,11:00:00,33.71381,V,26.74238,V,23.189,V,13,V
2025-01-21,12:00:00,27.69312,V,36.27185,V,19.324,V,15,V
2025-01-21,13:00:00,27.37465,V,41.61035,V,30.918,V,10,V
2025-01-21,14:00:00,32.76597,V,39.06583,V,24.155,V,17,V
2025-01-21,15:00:00,28.09111,V,42.90755,V,26.087,V,16,V
2025-01-21,16:00:00,33.42947,V,36.72088,V,21.256,V,9,V
2025-01-21,17:00:00,39.95516,V,28.6383,V,25.121,V,16,V
2025-01-21,18:00:00,45.30192,V,19.85722,V,22.223,V,21,V
2025-01-21,19:00:00,41.7105,V,19.65765,V,26.087,V,19,V
2025-01-21,20:00:00,45.51893,V,15.46668,V,22.223,V,12,V
2025-01-21,21:00:00,59.5206,V,3.04344,V,23.189,V,24,V
2025-01-21,22:00:00,52.99219,V,4.59011,V,26.087,V,26,V
2025-01-21,23:00:00,38.003,V,15.86582,V,28.02,V,18,V
2025-01-22,00:00:00,43.54888,V,10.97635,V,23.189,V,21,V
2025-01-22,01:00:00,36.14462,V,14.90123,V,27.054,V,25,V
2025-01-22,02:00:00,34.07929,V,13.92001,V,23.189,V,19,V
2025-01-22,03:00:00,24.28513,V,20.35614,V,24.155,V,24,V
2025-01-22,04:00:00,20.30967,V,20.45593,V,23.189,V,21,V
2025-01-22,05:00:00,27.49616,V,16.51442,V,30.918,V,25,V
2025-01-22,06:00:00,40.8224,V,7.08474,V,33.817,V,25,V
2025-01-22,07:00:00,48.17483,V,1.94581,V,33.817,V,33,V
2025-01-22,08:00:00,53.02782,V,1.64645,V,34.783,V,25,V
2025-01-22,09:00:00,61.1971,V,3.29291,V,38.648,V,29,V
2025-01-22,10:00:00,53.50587,V,7.9828,V,37.682,V,31,V
2025-01-22,11:00:00,50.64677,V,12.57291,V,37.682,V,27,V
2025-01-22,12:00:00,56.90994,V,10.57721,V,42.513,V,27,V
2025-01-22,13:00:00,45.5956,V,27.34109,V,30.918,V,21,V
2025-01-22,14:00:00,26.34214,V,43.65594,V,23.189,V,14,V
2025-01-22,15:00:00,26.94238,V,42.10927,V,24.155,V,11,V
2025-01-22,16:00:00,43.93211,V,26.04389,V,23.189,V,16,V
2025-01-22,17:00:00,38.70009,V,32.67959,V,24.155,V,15,V
2025-01-22,18:00:00,48.3294,V,25.64475,V,25.121,V,16,V
2025-01-22,19:00:00,69.89116,V,8.43183,V,38.648,V,29,V
2025-01-22,20:00:00,83.18516,V,2.39484,V,52.175,V,40,V
2025-01-22,21:00:00,64.82007,V,7.73334,V,32.851,V,31,V
2025-01-22,22:00:00,39.21905,V,24.34754,V,15.459,V,14,V
2025-01-22,23:00:00,34.95601,V,26.49292,V,20.29,V,16,V
2025-01-23,00:00:00,44.7648,V,7.31757,V,21.256,V,18,V
2025-01-23,01:00:00,43.79561,V,11.24244,V,25.121,V,18,V
2025-01-23,02:00:00,73.28236,V,0.99785,V,24.155,V,17,V
2025-01-23,03:00:00,58.9186,V,11.12603,V,7.73,V,15,V
2025-01-23,04:00:00,14.26636,V,46.79917,V,6.763,V,8,V
2025-01-23,05:00:00,11.97946,V,52.48691,V,7.73,V,3,V
2025-01-23,06:00:00,31.08446,V,36.22196,V,7.73,V,4,V
2025-01-23,07:00:00,23.02978,V,47.19831,V,4.831,V,4,V
2025-01-23,08:00:00,24.49943,V,46.15056,V,17.392,V,1,V
2025-01-23,09:00:00,27.92693,V,45.15271,V,7.73,V,0,V
2025-01-23,10:00:00,18.88974,V,58.72347,V,9.662,V,2,V
2025-01-23,11:00:00,13.33668,V,70.548,V,12.561,V,6,V
2025-01-23,12:00:00,27.27197,V,64.11186,V,8.696,V,5,V
2025-01-23,13:00:00,12.51915,V,78.73037,V,8.696,V,7,V
2025-01-23,14:00:00,13.06033,V,79.1794,V,21.256,V,8,V
2025-01-23,15:00:00,11.48353,V,76.08606,V,17.392,V,7,V
2025-01-23,16:00:00,15.45885,V,73.14241,V,20.29,V,7,V
2025-01-23,17:00:00,17.96466,V,70.94714,V,28.02,V,6,V
2025-01-23,18:00:00,39.15051,V,49.09422,V,26.087,V,10,V
2025-01-23,19:00:00,29.45794,V,55.58025,V,28.02,V,10,V
2025-01-23,20:00:00,21.50798,V,58.62369,V,28.986,V,9,V
2025-01-23,21:00:00,26.77116,V,53.13551,V,23.189,V,6,V
2025-01-23,22:00:00,26.84525,V,51.2396,V,23.189,V,4,V
2025-01-23,23:00:00,18.67774,V,63.51315,V,24.155,V,4,V
2025-01-24,00:00:00,9.65622,V,71.51258,V,19.324,V,6,V
2025-01-24,01:00:00,3.41152,V,78.89667,V,2.899,V,6,V
2025-01-24,02:00:00,2.61323,V,82.42241,V,3.865,V,4,V
2025-01-24,03:00:00,3.15631,V,83.27058,V,7.73,V,4,V
2025-01-24,04:00:00,2.44973,V,83.47015,V,8.696,V,4,V
2025-01-24,05:00:00,3.64763,V,81.52435,V,5.797,V,2,V
2025-01-24,06:00:00,5.11701,V,83.22069,V,45.411,V,12,V
2025-01-24,07:00:00,10.93748,V,74.63918,V,46.378,V,14,V
2025-01-24,08:00:00,13.22248,V,72.14456,V,40.58,V,10,V
2025-01-24,09:00:00,9.57688,V,76.28563,V,51.209,V,16,V
2025-01-24,10:00:00,10.39007,V,76.63488,V,57.006,V,16,V
2025-01-24,11:00:00,12.67277,V,73.54155,V,77.296,V,18,V
2025-01-24,12:00:00,8.59843,V,75.38757,V,55.073,V,15,V
2025-01-24,13:00:00,8.65044,V,74.4895,V,54.107,V,17,V
2025-01-24,14:00:00,9.90186,V,74.04047,V,55.073,V,12,V
2025-01-24,15:00:00,14.3135,V,68.35273,V,48.31,V,11,V
2025-01-24,16:00:00,27.76302,V,53.08562,V,46.378,V,14,V
2025-01-24,17:00:00,38.54539,V,40.66239,V,42.513,V,10,V
2025-01-24,18:00:00,58.73111,V,19.05894,V,44.445,V,10,V
2025-01-24,19:00:00,42.90529,V,32.08088,V,42.513,V,12,V
2025-01-24,20:00:00,48.73091,V,29.2869,V,46.378,V,15,V
2025-01-24,21:00:00,33.70338,V,43.20691,V,38.648,V,17,V
2025-01-24,22:00:00,12.74064,V,66.30713,V,31.885,V,11,V
2025-01-24,23:00:00,5.71616,V,75.58714,V,8.696,V,5,V
2025-01-25,00:00:00,6.09695,V,no data,V,7.73,V,4,V
2025-01-25,01:00:00,10.23492,V,64.92677,V,5.797,V,4,V
2025-01-25,02:00:00,8.22211,V,62.86455,V,10.628,V,5,V
2025-01-25,03:00:00,7.89537,V,61.01853,V,14.493,V,4,V
2025-01-25,04:00:00,10.39793,V,56.77767,V,13.527,V,8,V
2025-01-25,05:00:00,8.05508,V,63.56305,V,12.561,V,5,V
2025-01-25,06:00:00,21.83188,V,46.5996,V,14.493,V,4,V
2025-01-25,07:00:00,68.19705,V,1.94581,V,13.527,V,7,V
2025-01-25,08:00:00,77.73492,V,1.89592,V,7.73,V,9,V
2025-01-25,09:00:00,75.328,V,3.84172,V,27.054,V,17,V
2025-01-25,10:00:00,65.74096,V,9.42968,V,25.121,V,11,V
2025-01-25,11:00:00,26.87573,V,46.05078,V,24.155,V,7,V
2025-01-25,12:00:00,13.3872,V,62.91444,V,28.02,V,6,V
2025-01-25,13:00:00,15.34858,V,62.81466,V,22.223,V,6,V
2025-01-25,14:00:00,36.1061,V,43.2568,V,23.189,V,6,V
2025-01-25,15:00:00,19.97508,V,53.58455,V,17.392,V,7,V
2025-01-25,16:00:00,39.25102,V,35.82282,V,20.29,V,7,V
2025-01-25,17:00:00,34.4105,V,38.26755,V,20.29,V,6,V
2025-01-25,18:00:00,43.44566,V,25.54496,V,23.189,V,12,V
2025-01-25,19:00:00,51.76665,V,18.41033,V,21.256,V,12,V
2025-01-25,20:00:00,65.51825,V,3.3428,V,23.189,V,14,V
2025-01-25,21:00:00,63.84894,V,4.83957,V,27.054,V,12,V
2025-01-25,22:00:00,54.55043,V,11.87442,V,23.189,V,13,V
2025-01-25,23:00:00,32.01577,V,38.81637,V,19.324,V,3,V
2025-01-26,00:00:00,23.5911,V,48.16289,V,14.493,V,-2,V
2025-01-26,01:00:00,17.64316,V,52.55343,V,8.696,V,1,V
2025-01-26,02:00:00,12.5243,V,56.12906,V,6.763,V,0,V
2025-01-26,03:00:00,10.83602,V,59.52175,V,8.696,V,1,V
2025-01-26,04:00:00,6.04304,V,70.64778,V,4.831,V,2,V
2025-01-26,05:00:00,7.67795,V,71.44606,V,2.899,V,2,V
2025-01-26,06:00:00,6.36991,V,72.34413,V,3.865,V,1,V
2025-01-26,07:00:00,6.69733,V,65.10971,V,12.561,V,3,V
2025-01-26,08:00:00,11.97825,V,65.2095,V,10.628,V,4,V
2025-01-26,09:00:00,6.09749,V,72.84305,V,11.594,V,1,V
2025-01-26,10:00:00,5.22633,V,76.73467,V,7.73,V,-1,V
2025-01-26,11:00:00,5.11674,V,78.5308,V,5.797,V,-1,V
2025-01-26,12:00:00,5.06242,V,78.73037,V,8.696,V,-2,V
2025-01-26,13:00:00,6.5322,V,73.94069,V,6.763,V,0,V
2025-01-26,14:00:00,12.35687,V,72.09466,V,9.662,V,2,V
2025-01-26,15:00:00,32.22723,V,59.57165,V,8.696,V,3,V
2025-01-26,16:00:00,28.52826,V,59.97079,V,8.696,V,2,V
2025-01-26,17:00:00,27.71412,V,63.71272,V,14.493,V,3,V
2025-01-26,18:00:00,31.36229,V,60.46971,V,19.324,V,6,V
2025-01-26,19:00:00,31.4177,V,60.17036,V,19.324,V,5,V
2025-01-26,20:00:00,11.59637,V,78.63058,V,18.358,V,8,V
2025-01-26,21:00:00,12.95413,V,78.63058,V,10.628,V,6,V
2025-01-26,22:00:00,8.98396,V,82.62198,V,5.797,V,3,V
2025-01-26,23:00:00,9.96431,V,78.78026,V,5.797,V,2,V
2025-01-27,00:00:00,10.22679,V,no data,V,7.73,V,13,V
2025-01-27,01:00:00,5.80272,V,80.22714,V,3.865,V,7,V
2025-01-27,02:00:00,3.7025,V,79.92779,V,7.73,V,2,V
2025-01-27,03:00:00,4.79108,V,76.63488,V,16.425,V,3,V
2025-01-27,04:00:00,7.78632,V,72.24434,V,16.425,V,5,V
2025-01-27,05:00:00,4.41029,V,81.62413,V,15.459,V,6,V
2025-01-27,06:00:00,25.25654,V,63.81251,V,9.662,V,3,V
2025-01-27,07:00:00,9.74526,V,76.23574,V,18.358,V,2,V
2025-01-27,08:00:00,18.88947,V,66.5067,V,12.561,V,3,V
2025-01-27,09:00:00,16.16773,V,68.5523,V,24.155,V,11,V
2025-01-27,10:00:00,10.61304,V,76.88434,V,21.256,V,10,V
2025-01-27,11:00:00,8.38019,V,81.32478,V,17.392,V,6,V
2025-01-27,12:00:00,9.84821,V,77.93209,V,18.358,V,7,V
2025-01-27,13:00:00,8.65261,V,75.48735,V,25.121,V,9,V
2025-01-27,14:00:00,9.96119,V,73.99058,V,12.561,V,6,V
2025-01-27,15:00:00,11.64961,V,71.54585,V,21.256,V,5,V
2025-01-27,16:00:00,13.39059,V,73.09251,V,22.223,V,7,V
2025-01-27,17:00:00,22.26482,V,64.91014,V,18.358,V,6,V
2025-01-27,18:00:00,19.49025,V,66.60649,V,19.324,V,9,V
2025-01-27,19:00:00,16.00531,V,69.35058,V,20.29,V,6,V
2025-01-27,20:00:00,15.18738,V,68.90154,V,15.459,V,6,V
2025-01-27,21:00:00,16.3861,V,66.90584,V,17.392,V,9,V
2025-01-27,22:00:00,6.91448,V,75.78671,V,22.223,V,5,V
2025-01-27,23:00:00,7.29594,V,73.89079,V,15.459,V,6,V
2025-01-28,00:00:00,8.56691,V,71.31301,V,17.392,V,5,V
2025-01-28,01:00:00,3.33945,V,76.10269,V,10.628,V,3,V
2025-01-28,02:00:00,2.88551,V,78.58069,V,7.73,V,5,V
2025-01-28,03:00:00,2.01394,V,78.4809,V,17.392,V,6,V
2025-01-28,04:00:00,2.45,V,78.38112,V,9.662,V,4,V
2025-01-28,05:00:00,12.4143,V,70.34843,V,8.696,V,3,V
2025-01-28,06:00:00,10.72575,V,69.00133,V,12.561,V,2,V
2025-01-28,07:00:00,10.1251,V,69.64993,V,17.392,V,6,V
2025-01-28,08:00:00,13.93285,V,54.03358,V,15.459,V,6,V
2025-01-28,09:00:00,11.75419,V,56.27874,V,16.425,V,6,V
2025-01-28,10:00:00,10.39332,V,56.97724,V,12.561,V,5,V
2025-01-28,11:00:00,10.93694,V,56.62799,V,11.594,V,3,V
2025-01-28,12:00:00,no data,V,no data,V,11.594,V,7,V
2025-01-28,13:00:00,no data,V,no data,V,17.392,V,6,V
2025-01-28,14:00:00,no data,V,no data,V,14.493,V,4,V
2025-01-28,15:00:00,no data,V,no data,V,15.459,V,3,V
2025-01-28,16:00:00,no data,V,no data,V,9.662,V,5,V
2025-01-28,17:00:00,no data,V,no data,V,13.527,V,7,V
2025-01-28,18:00:00,no data,V,no data,V,7.73,V,5,V
2025-01-28,19:00:00,no data,V,no data,V,8.696,V,3,V
2025-01-28,20:00:00,no data,V,no data,V,12.561,V,2,V
2025-01-28,21:00:00,no data,V,no data,V,11.594,V,10,V
2025-01-28,22:00:00,no data,V,no data,V,10.628,V,8,V
2025-01-28,23:00:00,no data,V,no data,V,13.527,V,7,V
2025-01-29,00:00:00,no data,V,no data,V,10.628,V,6,V
2025-01-29,01:00:00,no data,V,no data,V,9.662,V,3,V
2025-01-29,02:00:00,no data,V,no data,V,19.324,V,2,V
2025-01-29,03:00:00,no data,V,no data,V,17.392,V,2,V
2025-01-29,04:00:00,no data,V,no data,V,20.29,V,3,V
2025-01-29,05:00:00,no data,V,no data,V,17.392,V,5,V
2025-01-29,06:00:00,no data,V,no data,V,16.425,V,6,V
2025-01-29,07:00:00,no data,V,no data,V,23.189,V,9,V
2025-01-29,08:00:00,no data,V,no data,V,26.087,V,12,V
2025-01-29,09:00:00,no data,V,no data,V,27.054,V,14,V
2025-01-29,10:00:00,no data,V,no data,V,no data,V,no data,V
2025-01-29,11:00:00,no data,V,no data,V,no data,V,no data,V
2025-01-29,12:00:00,no data,V,no data,V,no data,V,no data,V
2025-01-29,13:00:00,no data,V,no data,V,no data,V,no data,V
2025-01-29,14:00:00,23.05755,V,no data,V,12.561,V,6,V
2025-01-29,15:00:00,24.30815,V,no data,V,17.392,V,7,V
2025-01-29,16:00:00,26.11963,V,no data,V,16.425,V,5,V
2025-01-29,17:00:00,36.57366,V,no data,V,15.459,V,4,V
2025-01-29,18:00:00,38.48948,V,no data,V,15.459,V,6,V
2025-01-29,19:00:00,20.51218,V,no data,V,14.493,V,5,V
2025-01-29,20:00:00,17.89474,V,no data,V,11.594,V,4,V
2025-01-29,21:00:00,12.99121,V,no data,V,13.527,V,4,V
2025-01-29,22:00:00,19.04078,V,no data,V,19.324,V,6,V
2025-01-29,23:00:00,10.75626,V,no data,V,12.561,V,7,V
2025-01-30,00:00:00,6.74808,V,no data,V,19.324,V,18,V
2025-01-30,01:00:00,4.83852,V,no data,V,11.594,V,2,V
2025-01-30,02:00:00,6.20717,V,no data,V,7.73,V,4,V
2025-01-30,03:00:00,10.93478,V,no data,V,17.392,V,4,V
2025-01-30,04:00:00,14.42124,V,no data,V,10.628,V,3,V
2025-01-30,05:00:00,32.5079,V,no data,V,11.594,V,2,V
2025-01-30,06:00:00,48.70034,V,no data,V,15.459,V,4,V
2025-01-30,07:00:00,68.27178,V,no data,V,20.29,V,10,V
2025-01-30,08:00:00,71.62722,V,no data,V,18.358,V,10,V
2025-01-30,09:00:00,41.08178,V,no data,V,17.392,V,6,V
2025-01-30,10:00:00,18.89347,V,no data,V,12.561,V,4,V
2025-01-30,11:00:00,13.21471,V,no data,V,14.493,V,5,V
2025-01-30,12:00:00,13.69142,V,no data,V,12.561,V,4,V
2025-01-30,13:00:00,9.97204,V,no data,V,17.392,V,1,V
2025-01-30,14:00:00,11.02205,V,no data,V,58.938,V,8,V
2025-01-30,15:00:00,17.80025,V,no data,V,20.29,V,6,V
2025-01-30,16:00:00,23.52879,V,no data,V,19.324,V,5,V
2025-01-30,17:00:00,27.92331,V,no data,V,18.358,V,6,V
2025-01-30,18:00:00,21.86717,V,no data,V,20.29,V,6,V
2025-01-30,19:00:00,33.8479,V,no data,V,17.392,V,8,V
2025-01-30,20:00:00,55.55914,V,no data,V,24.155,V,9,V
2025-01-30,21:00:00,52.10777,V,no data,V,16.425,V,9,V
2025-01-30,22:00:00,39.09947,V,no data,V,15.459,V,9,V
2025-01-30,23:00:00,31.54504,V,no data,V,17.392,V,8,V
2025-01-31,00:00:00,29.4346,V,no data,V,23.189,V,4,V
2025-01-31,01:00:00,6.51452,V,no data,V,12.561,V,1,V
2025-01-31,02:00:00,6.61061,V,no data,V,8.696,V,0,V
2025-01-31,03:00:00,6.56277,V,no data,V,5.797,V,3,V
2025-01-31,04:00:00,5.46081,V,no data,V,3.865,V,4,V
2025-01-31,05:00:00,12.64637,V,no data,V,5.797,V,2,V
2025-01-31,06:00:00,13.50831,V,no data,V,5.797,V,0,V
2025-01-31,07:00:00,19.11198,V,no data,V,6.763,V,1,V
2025-01-31,08:00:00,40.37383,V,no data,V,19.324,V,3,V
2025-01-31,09:00:00,36.20843,V,no data,V,14.493,V,6,V
2025-01-31,10:00:00,26.77243,V,no data,V,24.155,V,10,V
2025-01-31,11:00:00,17.7687,V,no data,V,20.29,V,7,V
2025-01-31,12:00:00,11.87772,V,no data,V,21.256,V,5,V
2025-01-31,13:00:00,9.00401,V,no data,V,24.155,V,5,V
2025-01-31,14:00:00,11.63867,V,no data,V,31.885,V,6,V
2025-01-31,15:00:00,13.89066,V,no data,V,21.256,V,5,V
2025-01-31,16:00:00,21.79432,V,no data,V,19.324,V,8,V
2025-01-31,17:00:00,28.1649,V,no data,V,26.087,V,9,V
2025-01-31,18:00:00,35.06502,V,no data,V,27.054,V,11,V
2025-01-31,19:00:00,36.88518,V,no data,V,28.986,V,13,V
2025-01-31,20:00:00,33.58017,V,no data,V,28.986,V,12,V
2025-01-31,21:00:00,43.83143,V,no data,V,25.121,V,13,V
2025-01-31,22:00:00,31.04141,V,no data,V,22.223,V,9,V
2025-01-31,23:00:00,24.04738,V,no data,V,16.425,V,12,V
